marker,chr,pos
UNC140223295,14,65.526866
UNC140223948,14,65.696514
UNC140225943,14,66.828633
UNC140228122,14,67.811657
UNC140458015,14,68.122388
JAX00054182,14,68.630853
UNC140232396,14,68.756379
JAX00382788,14,68.76246
JAX00054219,14,69.131248
backupUNC140239235,14,69.725675
backupJAX00383007,14,70.030239
UNC140244744,14,70.540517
UNC140250569,14,71.291715
UNC140257974,14,72.176043
backupUNC140260041,14,72.425945
UNC140261700,14,72.607112
JAX00054491,14,72.975579
backupJAX00054521,14,73.375058
backupUNC140400377,14,73.637876
UNC141046371,14,73.882162
UNC140463041,14,74.254396
UNC140267372,14,74.303748
JAX00384134,14,74.747362
UNC141056279,14,75.367267
backupUNC140270769,14,75.970372
backupUNC141061832,14,76.16206
backupUNC140464620,14,76.593607
UNC140273339,14,76.844546
UNC140471593,14,77.482517
JAX00384700,14,77.628123
UNC140276403,14,77.987842
backupUNC141073053,14,78.22805
UNC140278229,14,78.866699
UNC140401510,14,79.309984
JAX00385064,14,79.657946
backupUNC140618860,14,79.665112
UNC141084245,14,79.813471
UNC140425930,14,80.250352
UNC140620941,14,80.713778
UNC141091691,14,80.960199
JAX00385274,14,81.008523
UNC141095494,14,81.439995
backupUNC141100128,14,82.047001
JAX00055182,14,82.249865
UNC140625467,14,82.666483
UNC141107339,14,82.934357
UNC140475528,14,83.14437
backupUNC140281170,14,83.493986
UNC140285643,14,84.034535
JAX00385742,14,84.627454
UNC140292673,14,84.854132
JAX00385957,14,86.173715
UNC140478117,14,86.406779
backupUNC140481239,14,86.79717
UNC140303116,14,87.194364
JAX00386166,14,87.211998
backupUNC140490100,14,87.89117
backupUNC140494563,14,88.320063
backupUNC140495830,14,88.474999
JAX00386346,14,88.475442
backupUNC140502852,14,89.126004
backupJAX00386445,14,89.375674
UNC140508888,14,89.758276
JAX00055766,14,90.116986
JAX00386531,14,90.12703
backupUNC140520603,14,90.867806
JAX00055848,14,91.269764
JAX00055866,14,91.505968
backupUNC141144397,14,91.716973
UNC140529715,14,92.004138
backupUNC140639315,14,92.443683
backupJAX00055971,14,92.892657
JAX00055986,14,93.098067
JAX00055987,14,93.098543
JAX00386915,14,93.235529
backupUNC141151532,14,93.762809
JAX00056045,14,93.893756
UNC140549554,14,94.224779
JAX00056104,14,94.665576
backupUNC140554905,14,94.854903
backupUNC140644534,14,95.761688
JAX00387363,14,95.997826
backuprs48022698,14,96.883558
UNC140304399,14,97.169397
UNC140304467,14,97.461604
backupJAX00387582,14,97.842301
JAX00056366,14,98.178852
JAX00056386,14,98.450065
backupJAX00056406,14,98.706883
JAX00387738,14,99.033164
backupJAX00056460,14,99.418689
UNC140308207,14,99.791222
JAX00056488,14,99.820873
JAX00387954,14,100.248004
backupJAX00388013,14,100.521406
UNC140311549,14,101.226298
backupUNC140312117,14,101.341425
JAX00388186,14,101.791571
JAX00388223,14,101.968833
backupUNC140313117,14,101.973478
UNC141527511,14,102.257038
UNC140313528,14,102.622937
UNC141203777,14,102.802383
UNC140404543,14,103.276165
JAX00388436,14,103.587274
JAX00388437,14,103.587818
backupUNC141211676,14,103.784005
UNC140314871,14,104.165455
UNC140316185,14,104.317131
JAX00388702,14,104.894537
UNC140321863,14,105.015627
UNC140580653,14,105.26429
UNC140323139,14,105.527996
UNC140324472,14,106.347738
JAX00389106,14,106.421876
JAX00057008,14,106.747846
JAX00057045,14,107.264519
UNC140330396,14,107.817879
UNC140330470,14,107.96456
UNC140331259,14,108.252278
backupJAX00057154,14,108.693992
UNC141251817,14,108.890962
backupJAX00389503,14,109.209755
backupUNC140331578,14,109.43144
backupUNC140342296,14,110.289663
backupJAX00057379,14,111.680568
backupUNC140683413,14,111.914442
UNC140583555,14,112.450328
UNC140359623,14,112.754106
JAX00057512,14,113.454827
JAX00390193,14,113.715844
JAX00390237,14,113.914779
UNC141283703,14,114.251697
backupUNC141286940,14,114.574959
UNC141289118,14,114.834774
JAX00057646,14,115.257792
UNC140360310,14,115.744394
UNC140360524,14,116.060846
UNC140584601,14,116.897862
backupJAX00390691,14,116.949626
UNC_rs32609050,14,117.675147
UNC140584704,14,117.979232
backupUNC140369121,14,118.298504
backupUNC141322526,14,118.669127
backupUNC140408279,14,118.831747
UNC140585339,14,119.180238
UNC140376560,14,119.391029
backupUNC140377111,14,119.606443
UNC140586173,14,120.316604
UNC140378126,14,120.944729
UNC140378710,14,121.37221
backupUNC140589529,14,121.991057
backupUNC140380717,14,122.210318
backupUNC140381058,14,122.397068
JAX00058193,14,122.763283
backupUNC140381698,14,123.138896
backupUNC140590483,14,123.636373
JAX00058274,14,123.843234
UNC140382589,14,124.268155
UNC141355285,14,124.681199
backupUNC150000076,15,3.269262
UNC150541646,15,3.661808
UNC150282839,15,4.202728
UNC150001835,15,4.367998
backupUNC150414849,15,4.880468
backupUNC150415457,15,5.26075
backupUNC150416509,15,5.65632
UNC150417244,15,5.853282
JAX00392473,15,6.250553
UNC150561938,15,6.950685
backupUNC150422514,15,7.655929
UNC150323622,15,9.235311
UNC150002956,15,9.622436
JAX00058895,15,10.549158
backupUNC150003978,15,10.681208
JAX00058906,15,10.700795
UNC150004913,15,10.905637
backupUNC150006608,15,11.203414
backupUNC150598956,15,12.017536
backupUNC150326784,15,12.669691
UNC150010223,15,12.815665
UNC150011564,15,13.116768
backupUNC150327875,15,13.782754
JAX00059163,15,14.14038
backupUNC150614017,15,14.256029
UNC150014104,15,14.58943
UNC150015134,15,14.770607
JAX00059250,15,15.307834
JAX00394343,15,15.411919
backupUNC150016326,15,15.895947
backupUNC150017185,15,16.480834
backupUNC150018234,15,16.813303
UNC150330402,15,17.14225
UNC150636898,15,17.76391
UNC150030778,15,18.193154
UNC150333541,15,18.919548
UNC150040417,15,19.260674
JAX00059577,15,19.686836
UNC150335309,15,19.884998
UNC_rs47160358,15,20.604124
JAX00059666,15,20.84278
backupUNC150640314,15,21.176629
backupJAX00395330,15,21.489223
backupUNC150056097,15,21.766837
JAX00395535,15,22.8604
JAX00059817,15,22.863345
UNC150059575,15,23.120191
JAX00395592,15,23.230569
JAX00059875,15,23.664931
backupUNC150061891,15,24.189175
JAX00059956,15,24.752314
JAX00059992,15,25.224381
JAX00396011,15,25.58635
JAX00060057,15,26.099662
backupUNC150067245,15,26.184452
backupUNC150068734,15,26.623276
JAX00060124,15,27.003148
JAX00060148,15,27.32755
backupJAX00396357,15,27.589494
UNC150070372,15,27.700889
UNC150504609,15,28.526546
UNC150678320,15,29.193486
backupUNC150345256,15,29.636701
UNC150507742,15,30.064251
UNC_rs50580980,15,30.64394
UNC150077326,15,30.785867
JAX00060437,15,31.15286
UNC150082801,15,31.339651
UNC150087282,15,31.869802
backupUNC150087589,15,31.910695
UNC150348351,15,32.324333
backupUNC150092671,15,32.481329
UNC150096707,15,32.945823
JAX00397509,15,33.194147
UNC150105434,15,33.94458
UNC150107299,15,34.173822
JAX00060698,15,34.651036
UNC150350596,15,35.088209
UNC150117369,15,35.401871
UNC150350743,15,35.945549
UNC150123663,15,36.354413
backupUNC150351035,15,36.446219
backupUNC150129305,15,36.913085
UNC150352117,15,37.565387
UNC150133583,15,37.758175
backupJAX00398324,15,38.089335
UNC150134824,15,38.434674
backupUNC150136886,15,38.709787
UNC150137904,15,38.943031
backupUNC150140576,15,39.237569
JAX00061061,15,39.603272
backupJAX00061090,15,39.978128
UNC150428602,15,40.071743
JAX00061149,15,40.78226
backupUNC150353533,15,41.721831
UNC150354598,15,42.033367
UNC150355171,15,42.50392
UNC150169046,15,42.950053
UNC150356145,15,43.249583
UNC150312277,15,44.678367
JAX00061481,15,45.184743
backupUNC150358956,15,45.515674
JAX00061536,15,45.932908
UNC150515333,15,46.11609
UNC150179695,15,46.640474
backupUNC150179907,15,46.794672
JAX00399931,15,46.970364
UNC150182554,15,47.348072
UNC150183483,15,47.865518
UNC150362516,15,48.014043
backupUNC150362771,15,48.384186
backupUNC150769490,15,48.817368
backupUNC150364396,15,49.347784
UNC150186120,15,49.648413
JAX00061863,15,50.308082
backupUNC150188755,15,50.795676
backupUNC150781848,15,50.896688
JAX00400749,15,51.41264
backupJAX00061972,15,51.785874
JAX00062008,15,52.264952
JAX00401005,15,52.517698
JAX00401047,15,52.810308
JAX00401048,15,52.813585
backupJAX00401097,15,53.143096
JAX00062120,15,53.753201
backupUNC150197207,15,54.365442
backupUNC150805894,15,54.560345
JAX00062211,15,54.942659
JAX00401538,15,55.255976
UNC150814134,15,55.508129
JAX00401639,15,55.829866
UNC150199825,15,56.009863
UNC150200770,15,57.302261
JAX00401905,15,57.321078
JAX00062411,15,57.637308
JAX00402089,15,58.110721
backupJAX00402212,15,58.535848
backupJAX00062494,15,58.735934
backupUNC150204243,15,59.188396
backupUNC150204848,15,59.369685
UNC150205301,15,59.857157
UNC150372830,15,60.038735
UNC150206994,15,60.36519
backupUNC150475151,15,60.506138
UNC150315172,15,61.0006
UNC150209098,15,61.361346
UNC150209753,15,61.73576
JAX00403081,15,61.737414
backupJAX00062769,15,62.405371
JAX00062815,15,63.013175
JAX00062845,15,63.432613
JAX00062846,15,63.43271
backupUNC150375249,15,64.207853
backupUNC150376011,15,64.430002
backupJAX00062978,15,65.185322
backupUNC150482030,15,65.411524
UNC150210354,15,65.858588
backupUNC150378246,15,65.978996
JAX00403896,15,66.226269
backupUNC150378897,15,66.231916
JAX00404102,15,67.351821
UNC150210668,15,67.853975
backupUNC150438000,15,67.990415
UNC150489429,15,68.906908
UNC150380877,15,69.401775
backupUNC150444015,15,70.054733
UNC_rs52475160,15,70.365503
UNC150383032,15,70.547128
JAX00063406,15,70.904717
UNC150212987,15,71.247372
UNC150445290,15,71.857082
UNC150385279,15,72.350981
backupUNC150385510,15,72.633325
backupUNC150386066,15,72.846715
backupUNC150939081,15,73.168171
backupUNC150216499,15,73.723391
UNC150297427,15,74.214403
UNC150944618,15,74.398261
UNC150225813,15,74.823364
UNC150226248,15,74.888185
backupUNC150949848,15,75.50777
backupJAX00406077,15,75.816817
backupUNC150389628,15,76.505317
backupJAX00406224,15,76.70308
UNC151171175,15,77.036833
UNC150390748,15,77.459359
UNC150297789,15,77.808721
backupUNC150962844,15,78.080289
UNC150227305,15,78.228684
JAX00406581,15,78.513845
UNC150229103,15,78.811233
backupUNC150393474,15,79.396564
UNC150231490,15,79.861236
JAX00406937,15,80.000501
UNC150394441,15,80.339206
UNC150234597,15,80.881536
backupJAX00064201,15,81.529273
JAX00064265,15,82.341708
UNC150318463,15,82.959525
backupUNC150396514,15,83.051096
UNC150236504,15,83.672404
backupUNC150237238,15,84.000331
UNC150396688,15,84.366022
UNC150240442,15,85.411677
backupUNC150240932,15,85.705717
UNC151172887,15,86.131094
backupUNC150400382,15,86.53548
UNC150243406,15,86.633508
backupUNC150400877,15,86.952068
backupUNC150450325,15,87.454918
backupUNC150246358,15,87.570795
backupUNC150248834,15,88.259312
UNC150249010,15,88.468544
backupJAX00409098,15,88.966547
backupUNC150249559,15,89.565761
backuprs46488659,15,89.576205
JAX00207878,15,90.699289
UNC150252430,15,91.324398
backupUNC150252878,15,91.405127
backupUNC150254156,15,91.822925
UNC150402438,15,92.162328
backupUNC150403504,15,92.575158
UNC150258053,15,93.168986
UNC150300586,15,93.360915
JAX00410098,15,93.78474
UNC150404814,15,94.26675
UNC150261882,15,94.584708
backupUNC150266470,15,95.802531
UNC150301257,15,96.186235
UNC150268461,15,96.635925
backupJAX00411073,15,97.200362
UNC150270738,15,97.653125
UNC150271966,15,97.988038
UNC150273870,15,98.750384
backupUNC150408758,15,99.079468
JAX00411679,15,99.445155
JAX00065547,15,99.515976
UNC150277167,15,100.269228
backupUNC150278757,15,100.652593
backupJAX00411908,15,100.724727
UNC150279703,15,100.985279
backupUNC150280562,15,101.426219
UNC150281656,15,101.810823
UNC150281757,15,101.919904
backuprs50197071,15,102.340275
UNC150411470,15,102.488544
UNC150459353,15,102.781574
UNC150411740,15,103.17651
JAX00065867,16,3.16841
backupUNC160361454,16,3.511407
UNC160189591,16,3.733821
UNC160190026,16,3.990589
backupUNC160364959,16,4.466864
UNC160190732,16,4.520533
UNC160190867,16,4.855784
JAX00412694,16,5.209315
UNC160000883,16,5.617528
UNC160003356,16,5.8937
backupUNC160192228,16,6.015107
backuprs45761882,16,6.340871
UNC160010398,16,6.749364
UNC160012210,16,6.947899
backupUNC160014695,16,7.247559
UNC160194228,16,7.837006
UNC160155772,16,8.3813
backupUNC160195665,16,8.67044
JAX00413456,16,9.063364
backupJAX00413474,16,9.141796
UNC160021906,16,9.468161
backupUNC160022056,16,9.683224
backupJAX00413644,16,9.99341
JAX00066393,16,10.390703
JAX00413749,16,10.55963
backupUNC160290025,16,10.756182
backuprs4161828,16,11.420582
UNC160023853,16,11.831383
JAX00414076,16,12.106438
JAX00414083,16,12.110125
JAX00414221,16,12.645733
UNC160025765,16,12.90002
backupJAX00066615,16,13.399745
JAX00066632,16,13.593489
JAX00414418,16,13.593603
UNC160026026,16,14.071062
UNC160026052,16,14.187766
JAX00066697,16,14.464977
UNC160156568,16,14.957266
UNC160244269,16,15.084965
JAX00414677,16,15.087208
JAX00414732,16,15.5554
UNC160157035,16,15.849622
JAX00066865,16,16.707847
backupJAX00414945,16,17.439767
UNC160449065,16,17.897413
JAX00066980,16,18.225686
backupUNC160451681,16,18.229289
backupJAX00067035,16,18.974696
backupJAX00415140,16,19.210174
JAX00415217,16,19.770145
JAX00067103,16,19.883079
backupUNC160198484,16,20.28469
UNC160198839,16,20.792783
backupUNC160475666,16,21.215678
JAX00067204,16,21.224299
UNC160027068,16,21.323642
UNC160157635,16,21.623297
UNC160027135,16,22.124255
backuprs46471250,16,22.388111
backupJAX00067306,16,22.584036
JAX00415607,16,22.695953
backupJAX00067331,16,22.904412
JAX00067350,16,23.183461
backupJAX00415822,16,24.04493
JAX00067418,16,24.071705
UNC160504323,16,24.416696
JAX00415949,16,25.016963
UNC160157865,16,25.407346
UNC160515579,16,25.755513
JAX00416058,16,25.764874
JAX00416126,16,26.198523
UNC160522707,16,26.561074
JAX00416269,16,26.950375
JAX00416295,16,27.093621
JAX00416297,16,27.09544
backupUNC160158316,16,27.555964
JAX00416442,16,27.884455
backupJAX00067714,16,28.029639
UNC160199430,16,28.491318
UNC160028397,16,28.615041
JAX00067782,16,28.924038
backupJAX00067826,16,29.49946
backupJAX00416923,16,29.788274
JAX00417025,16,30.269513
UNC160200551,16,30.515967
UNC160033223,16,30.658904
UNC160034380,16,30.933325
UNC160035227,16,31.297925
UNC160035995,16,32.021016
backupJAX00417361,16,32.291321
UNC160202433,16,32.69572
UNC160203517,16,32.983918
backupUNC160203731,16,33.053706
UNC160297022,16,33.322583
backupUNC160036643,16,34.138887
backupJAX00417799,16,34.641724
UNC160038760,16,35.143724
UNC160177927,16,35.788152
JAX00068330,16,36.235571
UNC160249794,16,36.636647
UNC160204180,16,37.101961
backupJAX00418255,16,37.531074
UNC160041178,16,38.378085
JAX00068495,16,38.425784
UNC160278519,16,38.863512
UNC160251597,16,39.286009
UNC160210176,16,39.409529
JAX00068590,16,39.69891
UNC160211952,16,40.115768
UNC160051193,16,40.496851
backupUNC160585653,16,40.738836
backupUNC160253252,16,41.804658
JAX00418958,16,42.099675
UNC160056615,16,42.562989
JAX00068847,16,43.132011
UNC160056943,16,44.386486
UNC160214075,16,44.640706
backupUNC160059955,16,45.352807
backupUNC160063674,16,45.963551
JAX00069115,16,46.682343
JAX00419820,16,46.687757
UNC160215464,16,47.168343
backupUNC160068099,16,47.682223
UNC160068302,16,47.738697
UNC160068980,16,48.090934
UNC160069958,16,48.748199
JAX00420239,16,49.246426
backupUNC160071692,16,49.572106
JAX00188267,16,49.849657
JAX00069390,16,50.387228
UNC160074498,16,50.520157
backupUNC160075112,16,50.922055
backupJAX00420694,16,51.052708
JAX00420820,16,51.623605
JAX00069521,16,52.135335
JAX00421031,16,52.729398
JAX00421032,16,52.730096
backupJAX00069624,16,53.489501
JAX00209271,16,54.039925
backupUNC160649276,16,54.080261
backupUNC160349027,16,54.654937
backupUNC160658392,16,55.125484
JAX00069770,16,55.45123
UNC160079208,16,55.881539
backupUNC160080251,16,56.378197
backupJAX00421980,16,57.383959
UNC160260305,16,58.11396
backupUNC160084158,16,58.248846
UNC160084819,16,58.662504
backupUNC160087421,16,59.241591
UNC160219800,16,59.696975
UNC160089673,16,59.980254
UNC160089750,16,60.010814
UNC160220716,16,60.343389
backupUNC160695447,16,60.61367
UNC160090006,16,61.493848
UNC160091096,16,61.782919
UNC160092866,16,62.885369
JAX00423026,16,63.267436
JAX00070356,16,63.297266
UNC160166927,16,63.574315
backupJAX00423100,16,63.665802
UNC160096099,16,63.945665
backupUNC160096686,16,64.243182
UNC160221941,16,64.717214
UNC160098289,16,65.734339
JAX00423446,16,66.133717
backupJAX00423507,16,66.394002
backupUNC160222545,16,67.166593
JAX00423649,16,67.343605
UNC160223851,16,67.987036
UNC160225655,16,69.056381
UNC160226392,16,69.540666
UNC160167636,16,70.177265
backuprs52283297,16,70.395582
UNC160167743,16,70.599356
backupUNC160103970,16,70.989102
backupUNC160783498,16,71.643914
UNC160105631,16,71.997639
UNC160107373,16,72.294151
UNC160227222,16,72.43116
UNC160227296,16,72.818588
JAX00424777,16,73.962405
UNC160110842,16,74.227544
backupUNC160229809,16,74.490856
UNC160113870,16,75.164251
UNC160359193,16,75.528662
JAX00071271,16,75.602393
backupJAX00071321,16,76.276938
JAX00425196,16,76.570425
UNC160116454,16,77.077852
backupUNC160117408,16,77.53739
backupUNC160832365,16,77.714299
UNC160120186,16,78.32095
JAX00071523,16,78.968419
UNC160234233,16,79.401043
UNC160235091,16,79.567201
UNC160123779,16,80.056647
UNC160125380,16,80.453306
backupUNC161076189,16,81.056628
JAX00426011,16,81.142526
backupJAX00071704,16,81.373898
backupUNC160867943,16,81.894564
UNC160868764,16,81.964505
UNC160127921,16,82.357407
backupJAX00426214,16,82.767556
UNC160883725,16,83.552071
JAX00426355,16,83.825609
UNC160128872,16,84.248559
JAX00071936,16,84.504982
backupUNC160235938,16,84.790077
UNC160236898,16,85.210563
UNC160129213,16,85.79565
UNC160262759,16,86.12569
UNC160238790,16,86.502753
backupUNC160130658,16,86.911199
UNC160911948,16,87.094537
JAX00427104,16,87.6189
backupUNC160133940,16,88.005869
backupUNC160135352,16,88.368994
UNC160135780,16,88.630457
JAX00427354,16,88.63132
backupUNC160136386,16,88.941462
JAX00427499,16,89.297484
backupUNC160138900,16,89.687564
UNC160140100,16,90.415021
backupUNC160270187,16,90.845131
UNC160241366,16,91.244347
UNC160143978,16,91.533362
backupUNC160271101,16,92.131214
UNC160271705,16,92.567374
backupUNC160144984,16,92.993293
UNC160145227,16,93.232768
backupUNC160146167,16,93.50355
UNC160147013,16,93.654327
JAX00072645,16,93.935014
UNC160148342,16,94.194615
UNC160970910,16,94.340786
UNC160983056,16,95.843224
JAX00429228,16,96.487009
backupUNC160990982,16,96.96343
JAX00429397,16,97.448073
UNC160242856,16,97.784215
UNC160153792,16,97.890899
backupUNC170283680,17,3.264958
UNC170284918,17,3.895799
backupJAX00429894,17,4.383171
JAX00429946,17,4.568319
UNC171027982,17,5.086485
UNC170007332,17,5.221752
JAX00430230,17,5.589591
UNC170286629,17,5.991544
UNC170009437,17,6.155803
UNC170287005,17,6.318225
UNC170287409,17,7.138663
UNC170010705,17,7.449777
backupUNC170011199,17,7.713373
UNC170011658,17,8.129663
backuprs46889959,17,8.325906
UNC170012802,17,8.53088
backupJAX00431050,17,9.08065
UNC170536682,17,9.375294
UNC170015684,17,9.687513
UNC170539509,17,10.007292
UNC170015845,17,10.058638
UNC170290392,17,10.427963
JAX00431495,17,11.125592
backupUNC170018278,17,11.421111
UNC170019552,17,11.797154
UNC170376659,17,11.82954
UNC170020729,17,12.309636
JAX00073679,17,12.888789
UNC170021514,17,13.035605
UNC170022095,17,13.743675
UNC170022154,17,13.985042
UNC170022292,17,14.538887
JAX00073806,17,14.765868
backupUNC170463469,17,15.447495
UNC170463604,17,15.485126
UNC170240539,17,15.785744
UNC170297603,17,16.34837
UNC170571403,17,16.834203
UNC170265215,17,17.063995
UNC170026436,17,17.523396
backupJAX00432781,17,17.637178
UNC170027971,17,18.210739
UNC170381235,17,18.862325
backupUNC170033624,17,19.616228
backupUNC170037918,17,20.573305
UNC170038688,17,20.972768
JAX00074278,17,21.311622
JAX00433357,17,21.312124
JAX00433427,17,21.708948
UNC170043171,17,22.558192
UNC170602084,17,22.885187
backupUNC170045069,17,23.195784
UNC170299097,17,23.645664
UNC170049948,17,23.963267
UNC170299319,17,24.343877
UNC170054908,17,24.67099
UNC170058852,17,25.203125
UNC170060852,17,25.507704
backupUNC170300728,17,26.256082
UNC170064105,17,26.562409
UNC170385449,17,26.667339
UNC170301400,17,27.000977
UNC170066183,17,27.637041
UNC170066837,17,27.933725
UNC170067119,17,28.078917
UNC170067275,17,28.583234
backupUNC170302877,17,28.880461
UNC170068236,17,29.278213
UNC170069119,17,29.575917
JAX00435620,17,30.340744
backupUNC170305074,17,30.758843
UNC170245901,17,30.768953
UNC170640988,17,31.287379
UNC170307846,17,32.311444
UNC170075436,17,33.50617
backupUNC170654583,17,34.234412
UNC170318131,17,34.635776
JAX00075306,17,35.193207
UNC170076048,17,35.534693
backupUNC170076641,17,35.60663
UNC171096423,17,35.939592
UNC170078943,17,36.195693
backupUNC170082153,17,36.835736
UNC170082654,17,37.066272
JAX00437871,17,37.838142
JAX00075589,17,39.097978
JAX00438071,17,39.403877
UNC171132346,17,39.848858
UNC170664408,17,40.960339
UNC170251270,17,41.078979
UNC170097650,17,41.440346
UNC170098448,17,41.685463
UNC170101773,17,42.439175
JAX00075833,17,42.576684
JAX00075900,17,43.457618
UNC170405594,17,43.950335
JAX00439182,17,44.062196
UNC170332323,17,44.811258
UNC170111028,17,45.249563
JAX00439754,17,45.619726
JAX00439999,17,46.567387
backupUNC170692107,17,46.904818
UNC170114442,17,47.262961
backupUNC170333568,17,47.522896
backupUNC170115739,17,47.57486
backupUNC170334136,17,47.881489
UNC170117442,17,48.363171
backupUNC170117869,17,48.471481
JAX00440674,17,49.01854
JAX00440953,17,49.611276
JAX00076388,17,49.987446
backupUNC170124468,17,50.294315
UNC170338187,17,50.576476
UNC170253815,17,51.377056
backupUNC170339150,17,51.726239
backupUNC170126516,17,51.972284
UNC170128218,17,52.557274
backupUNC171109681,17,52.849608
UNC170128984,17,53.489602
UNC170129849,17,54.146656
UNC171111864,17,54.539481
backupUNC170342089,17,54.957089
UNC170132025,17,55.11472
UNC170133786,17,55.366927
JAX00442403,17,56.2415
backupJAX00076877,17,56.53601
UNC170254792,17,56.657156
UNC170342788,17,57.093984
JAX00076934,17,57.277036
JAX00076936,17,57.286009
backupUNC170138236,17,57.724658
backupUNC170139880,17,57.996378
backupUNC170771278,17,58.394323
UNC170142750,17,58.766307
JAX00442812,17,58.766556
backupJAX00077096,17,59.455955
backupJAX00442970,17,59.883681
JAX00443030,17,60.334921
JAX00077162,17,60.335255
backupJAX00443068,17,60.737012
UNC170143495,17,60.764016
backupJAX00077229,17,61.215573
UNC170802188,17,61.656865
backupJAX00077272,17,61.776566
JAX00443156,17,61.784441
UNC170804827,17,61.971062
JAX00077306,17,62.259809
UNC170144294,17,62.550654
JAX00443390,17,63.120009
backupUNC170815693,17,63.711579
UNC171138957,17,64.129085
UNC171045377,17,64.397789
JAX00077484,17,64.764601
UNC170455710,17,65.328742
JAX00077546,17,65.603287
backupJAX00077565,17,65.843253
backupUNC170146745,17,66.43629
UNC170147101,17,66.735183
UNC170256063,17,66.867909
UNC170149893,17,67.639419
backupJAX00444384,17,67.894667
UNC_rs51041698,17,68.7292
JAX00444746,17,69.001154
backupUNC170155984,17,69.41889
backupUNC170410312,17,69.732991
UNC_rs46163595,17,69.890705
backupJAX00445065,17,70.261835
JAX00445164,17,70.551791
UNC170347658,17,71.025688
backupJAX00077958,17,71.090236
backupUNC170351788,17,72.820229
backupUNC170166828,17,72.952066
UNC170168259,17,73.712606
UNC170170461,17,73.94626
backupUNC170174143,17,74.416322
UNC170179426,17,75.012647
backupUNC170182621,17,75.306955
backupUNC170902303,17,75.752694
UNC170187613,17,75.803211
backupJAX00447004,17,76.969306
UNC_rs33703528,17,77.44225
backupUNC170196194,17,78.561368
UNC170259360,17,79.076208
backupUNC170360157,17,79.75307
UNC170360981,17,80.001191
backupUNC170361858,17,80.56363
UNC170206132,17,80.885117
backupJAX00447922,17,81.020073
JAX00447932,17,81.045023
UNC170207467,17,81.427581
JAX00448165,17,82.053927
backupJAX00078790,17,82.193238
UNC170209949,17,82.509468
UNC170280968,17,83.262662
UNC170211647,17,83.302807
backupUNC171054660,17,84.075225
JAX00448637,17,84.478532
backupUNC170214016,17,84.509123
backupUNC170365023,17,86.225199
UNC170216878,17,86.534649
UNC170368859,17,87.195981
UNC170220162,17,87.520029
UNC170222024,17,87.83485
UNC170224052,17,88.533874
UNC_rs51028871,17,89.090013
backupUNC170371213,17,89.534033
backupJAX00449948,17,90.097565
backupJAX00449999,17,90.42127
backupUNC170227840,17,90.81052
UNC170228887,17,91.352443
UNC170229408,17,91.420147
backupUNC170236285,17,93.029068
JAX00079654,17,93.783221
JAX00450589,17,93.972828
UNC170373204,17,94.112201
backupUNC171026926,17,94.717592
JAX00450679,18,3.235759
JAX00450681,18,3.240371
UNC180249267,18,3.718812
backupUNC180249319,18,4.04462
UNC180444886,18,4.33063
UNC180320551,18,4.516519
JAX00450800,18,4.520835
UNC180001402,18,5.216137
JAX00079929,18,5.526503
UNC180003063,18,5.841462
backupUNC180006260,18,6.988699
JAX00080059,18,7.29794
backupUNC180321411,18,7.734548
JAX00451330,18,7.735999
JAX00080104,18,7.887521
backupJAX00080129,18,8.20522
JAX00451480,18,8.589508
UNC180010742,18,8.975148
UNC180249772,18,9.123309
backupUNC180017477,18,9.901643
UNC180021811,18,10.453581
UNC180250967,18,10.704977
UNC180251681,18,11.405238
UNC181063332,18,11.829547
UNC180253368,18,12.385681
JAX00080469,18,12.600267
JAX00080498,18,13.013879
UNC180048078,18,13.321018
UNC_rs47875719,18,13.623457
JAX00080546,18,13.634554
UNC180052085,18,15.164585
UNC180052513,18,15.704752
UNC180052940,18,15.831359
JAX00080766,18,16.555558
JAX00452934,18,16.561128
backupUNC180055732,18,17.108062
JAX00453144,18,17.523913
backupUNC180056465,18,17.645947
JAX00212478,18,18.012797
UNC180059144,18,18.438175
UNC180061374,18,20.509143
backupUNC180546549,18,21.093131
backupUNC180063159,18,22.094732
JAX00212590,18,22.582465
UNC180063620,18,22.721914
backupUNC180562080,18,23.096632
UNC180406273,18,24.726255
UNC180257291,18,24.762824
UNC180258269,18,25.312196
JAX00454364,18,25.710285
UNC180325324,18,26.704237
JAX00081544,18,26.95501
JAX00081577,18,27.397504
backupUNC181064509,18,27.653514
backupUNC180326482,18,27.936093
UNC180067715,18,28.108368
JAX00081670,18,28.635641
JAX00454870,18,28.99796
backupUNC181065558,18,30.169109
UNC180072778,18,31.631649
UNC180073171,18,31.739174
UNC180074204,18,32.389977
UNC180261188,18,32.790584
UNC180075186,18,33.140488
UNC180076551,18,33.59052
backupUNC180262601,18,34.241545
UNC180078727,18,34.682378
UNC180079184,18,35.008539
JAX00082207,18,35.82302
UNC180412702,18,36.077436
UNC180079908,18,36.767596
UNC180080485,18,37.311712
UNC180265392,18,37.734554
backupUNC180414314,18,38.259163
backuprs30253046,18,38.612202
UNC180673015,18,39.292977
UNC180084413,18,39.847362
UNC180238368,18,40.324466
UNC180333231,18,40.341412
JAX00457235,18,41.20819
backupUNC180220461,18,41.284004
backupUNC181051909,18,41.781178
JAX00457359,18,41.903139
UNC180267595,18,42.411388
UNC180089602,18,42.517584
backupUNC181069094,18,42.852536
